Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR05	2013-01-30T02:30:52Z	0.33278	15.5936	17.4543	20.7622	0.886875	0.929658	4.37628	4799.6	0.316889	0.0569107	0.0673958	0.558804	0.253039	0.330975	0.238383	0.177603	0.187444	0.121027	0.123251	0.568278	1.0649	1.71405	4.20061	0.452484	2.01865	3.1384	3380	1.09895	972.75	2298	2977.25	8435	4.40362	422	575	746	0	0.630113	0.297095	0.0406639	0.0196799	0.0124481	0	0
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR06	2013-01-30T04:09:03Z	0.323225	16.2489	17.9353	21.579	0.894185	0.857337	5.12334	4799.02	0.338693	0.0403538	0.0654697	0.555484	0.209033	0.355212	0.24755	0.188205	0.278745	0.0949598	0.0975718	0.528723	0.878024	1.50654	4.90755	0.356709	1.3952	3.9987	3602	1.10115	963	1410	2892	7156	4.30775	385.75	592	760	0	0.608021	0.313164	0.0525433	0.0202627	0.00600894	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR02	2013-01-31T03:03:30Z	0.322792	15.7163	17.2746	20.5508	0.723596	0.820779	5.09019	4799.43	0.353382	0.0961663	0.0606657	0.489786	0.23374	0.359669	0.225926	0.180664	0.27969	0.115137	0.117906	0.487267	1.16215	1.68492	6.51775	0.647545	1.38947	5.42374	3601	1.14091	1018	1725	3004	8411	4.75577	426	607	800	0	0.60302	0.332184	0.0530258	0.00974914	0.00202116	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR07	2013-01-31T04:41:40Z	0.27128	15.3833	17.1523	20.2882	1.11565	1.00944	3.63299	4799.31	0.413622	0.0487136	0.0727535	0.464911	0.212275	0.329871	0.256459	0.201395	0.321993	0.093485	0.090786	0.493736	0.843379	1.105	5.35214	0.4452	0.756716	4.21749	4067	1.14083	1001	1215	2707.5	5968	3.98284	308	477.5	759	0	0.544906	0.373492	0.0492627	0.023626	0.00871314	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR08	2013-01-30T07:25:26Z	0.329792	16.1804	17.6767	20.9919	0.773635	0.854691	3.51346	4799.51	0.340378	0.0837922	0.110351	0.465479	0.201895	0.360311	0.247008	0.190786	0.293791	0.0877423	0.0888564	0.52961	0.887298	0.982784	4.23054	0.319626	1.1661	2.79026	3729	1.13032	934	1246	2682	6307	3.94761	402	597	741	0	0.604566	0.342635	0.0432852	0.00761059	0.00190265	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR09	2013-01-30T09:03:36Z	0.332931	16.0917	17.7835	21.2102	0.701038	0.906842	3.99674	4799.08	0.305701	0.0930552	0.0973265	0.503917	0.198791	0.365972	0.246327	0.188909	0.288093	0.0929236	0.0930526	0.525931	0.912149	1.00811	3.87079	0.34843	0.888851	2.90484	3684	1.12676	957	1327	2743	6629	3.93237	445	615	751	0	0.625735	0.320712	0.0472168	0.00467642	0.00165938	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR10	2013-01-30T10:41:45Z	0.333475	16.2134	17.947	21.0743	0.697685	0.89519	3.25146	4798.85	0.291146	0.10622	0.0937739	0.50886	0.220367	0.35094	0.243723	0.18497	0.270552	0.097879	0.0988062	0.532763	0.871862	1.20351	4.66643	0.265521	1.17017	3.695	3600	1.11049	954	1605	2736.25	7077	3.96068	452	616	747	0	0.655928	0.299703	0.0399887	0.00296736	0.00141303	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR11	2013-01-30T12:19:57Z	0.333726	15.9479	17.5821	20.8225	0.771465	0.922872	4.64398	4799.45	0.331517	0.0620191	0.0901114	0.516353	0.19782	0.36649	0.246916	0.188775	0.293735	0.0922232	0.0928683	0.521173	0.913154	1.32916	4.54386	0.220072	1.24956	3.87282	3685	1.12319	974	1272	2807	6790	4.11074	457	639	776	0	0.65567	0.300147	0.0403535	0.00265096	0.0011782	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR12	2013-01-30T13:58:07Z	0.333486	16.0146	17.6145	21.0017	0.719797	0.8043	4.90861	4799.05	0.30199	0.109953	0.0805719	0.507486	0.19883	0.362138	0.248007	0.191025	0.298024	0.0920376	0.093947	0.515992	0.934044	1.42361	4.89989	0.312782	1.30694	3.53426	3710	1.11023	950	1265.5	2844.5	6534	4.02906	458	645	780	0	0.635139	0.32461	0.0365779	0.00244873	0.00122436	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR13	2013-01-30T15:36:16Z	0.328799	16.2552	17.7436	21.0504	0.709196	0.821478	3.06077	4799.02	0.305036	0.0973751	0.0910229	0.506567	0.199392	0.35755	0.252087	0.190972	0.307904	0.0902103	0.0939161	0.50797	0.895388	1.4413	4.7013	0.311397	1.42772	3.40427	3708	1.1326	944	1216.5	2905	6542	4.1377	469	667.5	808	0	0.646133	0.315958	0.034546	0.00198716	0.00137573	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR14	2013-01-30T17:14:26Z	0.336058	16.0462	17.6571	21.2574	0.798501	0.948627	4.51049	4799.16	0.293119	0.0564252	0.125106	0.52535	0.201447	0.364717	0.245012	0.188823	0.259914	0.0935194	0.100037	0.54653	0.945741	1.68049	5.17781	0.398627	1.46426	4.003	3695	1.11804	964	1376	2839.5	6728	4.25329	468	649	794.25	0	0.642687	0.310345	0.0399822	0.0059453	0.00104043	0	0
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR15	2013-01-30T18:52:38Z	0.319649	16.2568	18.1316	21.6769	0.725766	0.883667	4.21042	4799.56	0.303183	0.0790981	0.109647	0.508072	0.201492	0.364853	0.241659	0.191997	0.285702	0.0995647	0.107807	0.506926	0.980808	1.79843	4.49857	0.461792	1.53986	3.69641	3776	1.12377	996	1374	2949.25	7186	4.48162	464	664	832	0	0.613693	0.316588	0.044531	0.0221264	0.00306151	0	0
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR01	2013-01-04T23:46:02Z	0.327029	14.1956	15.953	19.1093	0.890478	1.03102	4.14118	4799.86	0.269124	0.0607511	0.0991791	0.570946	0.253718	0.362659	0.195705	0.187918	0.243545	0.118979	0.132477	0.505	1.14583	1.42129	4.08763	0.619433	1.39093	3.20586	3540	1.10661	1455	2223	2740	9623	4.50736	480	641	803	0	0.805362	0.181336	0.0127819	0.000415671	0.000103918	0	0
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR02	2013-01-05T01:24:12Z	0.316741	14.8911	16.477	19.6523	0.947475	0.928814	5.22637	4799.46	0.292458	0.102781	0.112651	0.49211	0.223529	0.382953	0.203194	0.190324	0.263262	0.119376	0.123805	0.493558	0.961519	1.3302	6.37568	0.41358	0.999803	5.13769	3595	1.0939	1494	1972	2682.5	8960	4.51567	458	620	780	0	0.782924	0.207031	0.00982143	0.000111607	0.000111607	0	0
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR03	2013-01-05T03:02:24Z	0.329768	13.9769	15.6116	18.9529	0.816012	0.821424	4.11457	4799.78	0.285061	0.0724518	0.155325	0.487162	0.282493	0.337401	0.194524	0.185582	0.230599	0.123861	0.130812	0.514729	1.10223	1.24742	3.8501	0.553118	1.01837	2.61223	3466	1.08357	1509.25	2295	2635.75	9070	4.09758	477	603	759	0	0.794708	0.194928	0.00948181	0.000771775	0.000110254	0	0
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR04	2013-01-05T04:40:35Z	0.31889	15.2069	17.4034	21.4366	0.761383	0.832521	4.38003	4799.6	0.293945	0.141284	0.174951	0.389819	0.284372	0.323046	0.203027	0.189554	0.231837	0.118286	0.120154	0.529723	0.95698	0.974172	3.01786	0.432275	0.728537	2.42467	3583	1.09594	1510.5	2175	2490	8147	3.74515	448	553	659	0	0.811464	0.18068	0.00724193	0.000245489	0.000368234	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR05	2013-01-05T06:18:45Z	0.330812	14.3462	15.9565	19.6903	0.809226	0.887186	4.61553	4799.83	0.283232	0.0726012	0.201004	0.443163	0.286625	0.321508	0.20133	0.190537	0.227338	0.11691	0.118787	0.536965	0.959926	1.11947	3.80276	0.408582	0.84952	2.88452	3623	1.08925	1534.5	2225	2529.5	8328	3.97698	480.75	587	692	0	0.834054	0.157541	0.00792507	0	0.000480307	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR06	2013-01-05T07:56:54Z	0.326364	14.7337	16.6428	19.6684	0.861973	0.918381	5.49917	4799.2	0.289399	0.0630476	0.0544116	0.593141	0.269014	0.33688	0.208333	0.185772	0.241197	0.119258	0.121477	0.518068	0.948197	1.38192	4.92594	0.428622	1.49474	3.73903	3636	1.09051	1563	2311.5	2697	9088	4.48944	519	665	794	0	0.827355	0.160651	0.0116637	0.000110035	0.00022007	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR07	2013-01-05T09:35:07Z	0.33078	14.3747	15.9472	19.3657	0.842525	0.969696	5.06321	4799.76	0.239399	0.114942	0.0771365	0.568522	0.265497	0.34706	0.20339	0.184053	0.234211	0.121492	0.12083	0.523468	0.996456	1.23381	3.98212	0.364438	1.07242	3.38931	3660	1.10573	1664	2270.5	2665.25	8876	4.18305	504	646	779	0	0.844637	0.147927	0.00664714	0.000112663	0.00067598	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR08	2013-01-05T11:13:19Z	0.326168	14.1979	15.8731	19.4237	0.718455	0.833489	4.07899	4799.09	0.200034	0.121685	0.117465	0.560817	0.260722	0.352083	0.198913	0.188283	0.235292	0.121896	0.125119	0.517692	1.1674	1.37496	4.43219	0.674136	0.98912	3.42387	3686	1.09222	1644	2317.5	2685.75	8839	4.0304	507	658	804	0	0.842177	0.149678	0.0071275	0.000339405	0.00067881	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR09	2013-01-05T12:51:31Z	0.322047	14.3668	16.1805	19.6268	0.644438	0.820507	4.30749	4799.43	0.209754	0.142858	0.195848	0.45154	0.256871	0.340686	0.21457	0.187873	0.233424	0.113929	0.114691	0.537955	0.95973	1.17782	3.8718	0.351571	1.13764	2.44403	3825	1.10307	1752	2227	2535	7974	3.87978	488	638	743	0	0.861675	0.128668	0.00902935	0.000376223	0.000250815	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR10	2013-01-05T14:29:43Z	0.337707	13.6634	15.0353	17.8283	0.724119	0.967761	4.07136	4799.81	0.220776	0.0860121	0.170881	0.522331	0.234583	0.350176	0.236519	0.178723	0.239308	0.111508	0.115936	0.533248	0.980158	1.28169	3.93727	0.237197	1.52201	2.34316	3702	1.1019	1820	2226.5	2569	8155	4.06487	524	677	802	0	0.860454	0.134641	0.00441447	0.000245248	0.000245248	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR11	2013-01-05T16:07:55Z	0.323481	12.3545	13.615	15.818	0.746537	0.843244	5.292	4799.11	0.247441	0.142	0.137827	0.472732	0.251538	0.347282	0.211317	0.189863	0.240758	0.110953	0.115909	0.53238	1.066	1.27118	5.07633	0.439817	1.13707	3.69259	3858	1.1339	1762.25	2113	2537	7951	3.86996	489	634	746	0	0.867815	0.127405	0.00415042	0.000377311	0.000251541	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR12	2013-01-05T17:46:07Z	0.334524	13.9418	15.5757	18.9734	0.631944	0.792566	4.11674	4799.72	0.224263	0.115131	0.212304	0.448302	0.239855	0.345907	0.2228	0.191438	0.240308	0.107346	0.11045	0.541896	1.01363	1.19726	3.08796	0.415655	1.16972	2.09998	3762	1.13212	1715	2109	2493.75	7560	3.84229	485	639	748	0	0.847884	0.144841	0.00648148	0.000793651	0	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR13	2013-01-05T19:24:19Z	0.326793	14.0644	15.6366	18.8435	0.653847	0.859472	6.04273	4799.38	0.218759	0.0748151	0.239149	0.467277	0.235016	0.355086	0.22086	0.189038	0.249824	0.107459	0.110204	0.532513	1.04429	1.12125	5.1534	0.309875	1.1636	3.75052	3788	1.11579	1739	2110	2493.25	7543	3.94186	476	615	726	0	0.847541	0.145831	0.00570065	0.000795439	0.000132573	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR14	2013-01-05T21:02:29Z	0.324773	13.6996	15.2654	18.1584	0.872487	1.05341	4.7778	4800.64	0.224032	0.0603345	0.0976953	0.617938	0.213396	0.36303	0.230401	0.193173	0.260616	0.0991781	0.109704	0.530502	1.04793	1.20667	5.90562	0.367076	1.32837	4.10649	3827	1.14407	1708	2054	2525	7593	4.22165	472	620	748	0	0.860925	0.134203	0.00368761	0.000921902	0.000263401	0	0
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR15	2013-01-05T22:40:41Z	0.317409	14.2215	16.1571	19.3734	0.861594	0.891121	4.22037	4799.41	0.234197	0.0825742	0.168496	0.514733	0.220397	0.365455	0.23071	0.183439	0.251126	0.107539	0.115505	0.52583	1.00065	1.22004	4.60589	0.364278	1.13795	3.32583	3739	1.10979	1812	2093	2559	7996	4.10553	471	623	763	0	0.845298	0.148574	0.00537769	0.000375188	0.000375188	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR01	2012-11-15T21:20:06Z	0.321487	14.0898	16.0035	19.0658	0.802844	0.749501	4.72564	4798.73	0.306427	0.0709646	0.126405	0.496203	0.295608	0.310008	0.197885	0.1965	0.262674	0.146127	0.147616	0.443583	1.02421	1.13868	4.09864	0.543895	0.924425	3.34229	3664	1.11597	1198.75	2206	2854	8498	4.1638	538	723	936	0	0.672276	0.280654	0.0420099	0.00447164	0.000588374	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR02	2012-11-15T22:58:20Z	0.322862	14.461	16.2989	20.3529	0.906679	0.886464	5.14059	4799.82	0.330037	0.0743313	0.100963	0.494669	0.304731	0.305456	0.201254	0.18856	0.214136	0.136396	0.136179	0.51329	0.947733	1.13055	5.758	0.298035	0.968019	4.84726	3618	1.11649	1240.25	2238	2833.75	8818	4.46535	560	709	930	0	0.655818	0.277387	0.0554548	0.00929916	0.00204128	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR03	2012-11-16T00:36:35Z	0.323962	14.5994	16.6255	20.5673	0.838424	0.778274	5.57671	4799.85	0.315378	0.0795315	0.114952	0.490138	0.303197	0.30957	0.201019	0.186214	0.218461	0.121106	0.119073	0.541361	0.919491	1.08114	4.39143	0.286202	0.95514	3.62421	3705	1.13812	1255	2146	2819	8430	3.98261	597	744	928	0	0.63452	0.295018	0.0577699	0.0106762	0.00201661	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR04	2012-11-16T02:14:47Z	0.330374	13.6124	15.3061	18.6101	0.825033	0.834542	4.30264	4799.23	0.291561	0.072605	0.112331	0.523503	0.304654	0.306794	0.200835	0.187717	0.204859	0.141853	0.135904	0.517384	1.00386	1.17809	3.44812	0.275702	1.26331	2.82438	3676	1.13247	1316	2243.5	2897	8672	4.15806	629	788	942	0	0.629497	0.302237	0.0562731	0.00922509	0.00276753	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR05	2012-11-16T03:53:02Z	0.326216	14.4355	16.4616	19.8823	0.826263	0.725648	4.87931	4799.17	0.307872	0.0756104	0.0820335	0.534484	0.294106	0.309951	0.213837	0.182106	0.207771	0.121687	0.11566	0.554882	0.921412	1.1668	4.29763	0.236419	1.49797	3.34472	3655	1.1306	1350	2189	2915.5	8571	4.16293	638	802	941	0	0.613464	0.306265	0.0656866	0.0122506	0.00233345	0	0
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR06	2012-11-16T05:31:17Z	0.321705	14.831	16.8737	20.6981	0.657675	0.688401	2.80767	4799.51	0.282679	0.109141	0.104252	0.503928	0.310931	0.299615	0.203204	0.186251	0.211978	0.122699	0.11627	0.549053	0.978343	1.07829	3.46413	0.360557	1.38506	2.33147	3780	1.13427	1284	2243.5	2966.5	8657	4.11275	644	822	966	0	0.620654	0.28913	0.0673443	0.0176736	0.00519811	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR07	2012-11-16T07:09:30Z	0.321548	14.6142	16.6113	20.297	0.719572	0.829314	4.61515	4799.05	0.261868	0.118954	0.104511	0.514667	0.277027	0.321479	0.216151	0.185343	0.216009	0.118949	0.113184	0.551857	0.892763	0.96524	4.05198	0.216683	1.25012	3.01837	3803	1.13153	1251	2051	2908	8400	4.14536	645	816	961	0.000119048	0.617976	0.2875	0.0679762	0.0208333	0.00559524	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR08	2012-11-16T08:47:42Z	0.31707	14.7383	16.8552	20.2952	0.737512	0.82853	4.87789	4799.67	0.252883	0.138656	0.0889103	0.51955	0.272261	0.32269	0.222721	0.182328	0.19796	0.12356	0.117825	0.560655	0.894174	0.938054	5.38012	0.249639	1.37374	3.51394	3756	1.12938	1246.75	2268.5	2932	8834	4.41514	639	824	980	0	0.605275	0.2753	0.0945212	0.0209418	0.00396197	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR09	2012-11-16T10:25:56Z	0.309255	14.7057	16.7289	20.7029	0.646696	0.821963	4.15697	4799.41	0.263837	0.114508	0.0853667	0.536289	0.264213	0.332939	0.208364	0.194484	0.231999	0.11879	0.117098	0.532112	0.910491	1.0115	3.85691	0.40546	1.26333	3.09087	3833	1.12741	1336	2210	2899	8514	4.19377	617	797	957	0	0.653982	0.277191	0.0583744	0.00916138	0.00129199	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR10	2012-11-16T12:04:08Z	0.315286	14.1851	16.0489	19.5231	0.660683	0.893853	5.5457	4799.65	0.273805	0.106476	0.0660025	0.553717	0.242493	0.339081	0.221164	0.197263	0.250488	0.125455	0.1252	0.498857	0.953997	0.916653	4.80277	0.672613	1.4032	3.58808	3672	1.12669	1341.75	2062	2908	8367	4.24964	624	796	967.5	0	0.647066	0.286722	0.0592805	0.00609537	0.00083662	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR11	2012-11-16T13:42:20Z	0.308403	14.2526	16.1984	20.0913	0.683546	0.762617	5.14278	4799.12	0.27535	0.137079	0.0598529	0.527718	0.221071	0.355364	0.236287	0.187278	0.241229	0.116372	0.118888	0.52351	0.918033	1.13394	5.03338	0.370658	1.47787	3.77656	3649	1.11147	1396	2105	2872	8223	4.25131	608	793	970	0	0.64429	0.29454	0.0513195	0.00790466	0.00194576	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR12	2012-11-16T15:20:32Z	0.315665	13.9982	15.7734	19.421	0.670939	0.886611	4.68445	4799.73	0.246957	0.0619691	0.147536	0.543538	0.216454	0.355056	0.237774	0.190717	0.229045	0.125983	0.136863	0.508109	0.889575	1.13972	4.76352	0.345876	1.67719	3.27784	3616	1.11399	1360.75	2109	2909.25	8037	4.19978	608	795	973	0	0.649745	0.277591	0.0522583	0.0151798	0.00522583	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR13	2012-11-16T16:58:45Z	0.319038	13.9881	15.6165	18.7474	0.744562	0.925764	5.1923	4799.9	0.270717	0.052165	0.140616	0.536502	0.209033	0.351995	0.23507	0.203902	0.255517	0.130718	0.145454	0.46831	0.959273	1.11725	5.64141	0.628311	1.53933	4.06929	3521	1.10777	1335	2057	2865	8021	4.38408	595	776	955	0	0.670739	0.268545	0.0435108	0.0119686	0.00523625	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR14	2012-11-16T18:37:00Z	0.315667	14.3853	15.9922	19.2286	0.718813	0.903555	4.09375	4798.72	0.282501	0.0357489	0.130252	0.551498	0.245268	0.325943	0.237549	0.191239	0.222278	0.111362	0.123002	0.543358	0.930325	1.21715	5.10135	0.57839	1.64119	3.36359	3510	1.12809	1442	2110	2868.5	8566	4.49639	569.25	769	960	0	0.647327	0.287882	0.0496148	0.0123745	0.00280177	0	0
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR15	2012-11-16T20:15:14Z	0.31522	13.8672	15.4723	18.4044	0.804427	0.910737	4.81959	4799.14	0.284765	0.062929	0.102991	0.549314	0.252462	0.324813	0.228151	0.194574	0.235733	0.11473	0.12203	0.527507	1.05044	1.22893	4.3191	0.579386	1.64177	3.35367	3515	1.11528	1452	2115	2959.5	8502	4.35681	573.25	775.5	977	0	0.644789	0.295578	0.0523406	0.00635145	0.000940955	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120825_A0218_2G_R_FR01	2012-08-25T22:12:35Z	0.281204	10.1196	11.4729	14.0496	1.08194	1.08149	3.77699	4798.29	0.287463	0.0556282	0.0480271	0.608881	0.261777	0.303848	0.258943	0.175431	0.205138	0.115691	0.113499	0.565672	1.6332	2.76944	3.61189	0.451273	2.43774	2.78687	2874	0.886475	1737	2102	3093	8901	4.57467	261	385	580	0	0.562858	0.331648	0.0812268	0.0195484	0.00471857	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120825_A0218_2G_R_FR02	2012-08-25T23:50:47Z	0.268102	9.47055	10.6596	13.3473	1.13774	1.23699	4.36117	4799.74	0.292133	0.0671871	0.0565161	0.584164	0.26378	0.299205	0.260791	0.176225	0.209133	0.121967	0.114031	0.554869	1.70736	2.98428	3.66504	0.416531	2.62146	2.99169	2897	0.891685	1708	2006	3224	8963	4.49933	275	405	585	0	0.529175	0.351222	0.094388	0.0196363	0.00546692	0	0.00011157
TCGA-AG-A01Y-01A-43_W_VU_20120825_A0218_2G_R_FR03	2012-08-26T01:28:59Z	0.26592	8.94714	10.2913	12.2764	1.17454	1.18228	4.67528	4799.02	0.288685	0.0645448	0.0345912	0.612179	0.257078	0.296506	0.267863	0.178553	0.209403	0.12142	0.112377	0.5568	1.54963	3.16992	3.78522	0.415283	2.95351	3.0576	2941	0.916975	1675	1934	3404	9108	4.76102	286	438	604	0	0.525911	0.355402	0.0910189	0.0199824	0.00768555	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120825_A0218_2G_R_FR04	2012-08-26T03:07:13Z	0.26279	8.30824	9.59161	11.5701	1.17407	1.17559	3.95757	4798.95	0.192137	0.136499	0.0789636	0.592401	0.259956	0.308833	0.256365	0.174846	0.200144	0.124405	0.115221	0.56023	1.58517	3.21829	3.32961	0.409796	2.77964	3.01005	2858	0.917431	1642	1932.5	3403.75	9011	4.43225	288	443	592	0	0.532904	0.343691	0.0962157	0.0235268	0.00366219	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120825_A0218_2G_R_FR05	2012-08-26T04:45:23Z	0.27637	10.5826	11.9833	14.7361	1.01774	1.05091	3.73261	4799.01	0.176923	0.134949	0.094376	0.593752	0.250176	0.313906	0.260034	0.175884	0.199807	0.123668	0.11442	0.562105	1.55294	3.06375	3.26409	0.439291	2.81052	2.33092	2869	0.87531	1650	2009	3524	8959	4.30827	285	461	613	0	0.527514	0.354392	0.0918629	0.0233285	0.00290211	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR06	2012-08-26T06:23:33Z	0.258573	7.46802	8.96006	11.0032	1.16575	1.07883	3.86047	4799.41	0.200742	0.128037	0.0908738	0.580347	0.2502	0.299588	0.268421	0.181791	0.201881	0.11889	0.114881	0.564347	1.56931	3.75715	3.82452	0.443107	3.16657	3.26603	2932	0.875571	1652	2016.5	3607.25	9069	4.48286	283	449	634	0	0.519903	0.347117	0.106296	0.0245893	0.00209505	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR07	2012-08-26T08:01:44Z	0.261308	9.02053	10.2288	12.8423	1.19598	1.18364	4.02115	4799.93	0.261855	0.0649817	0.0271324	0.646031	0.254231	0.290696	0.270428	0.184645	0.196459	0.1127	0.12639	0.564451	1.65179	3.77541	3.2934	0.468074	3.25998	3.36514	2928	1.08087	1676	2063	3592.25	8821	4.48952	269	440	611	0	0.540415	0.324793	0.105203	0.0253939	0.00419454	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR08	2012-08-26T09:39:57Z	0.257661	9.15569	10.6645	12.7994	1.16211	1.1431	3.8744	4799.08	0.203293	0.0405835	0.12659	0.629533	0.239573	0.318216	0.262159	0.180052	0.203593	0.110463	0.118219	0.567725	1.56132	3.27939	4.08158	0.473558	2.70551	3.47314	2869	0.861965	1657	2009	3416	8484	4.43183	285	456	624	0	0.584394	0.316832	0.0855728	0.0109618	0.00223951	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR09	2012-08-26T11:18:11Z	0.271272	10.0513	11.213	13.8177	1.0137	1.1123	3.5611	4799.11	0.204937	0.0426192	0.0859095	0.666535	0.239136	0.319812	0.262422	0.178631	0.204945	0.105158	0.119832	0.570066	1.66134	3.16786	3.61321	0.46657	2.64512	2.92391	2899	0.874447	1644	2008	3454	8556	4.85333	278	440	601	0	0.589528	0.319776	0.0790089	0.00981767	0.00187003	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR10	2012-08-26T12:56:22Z	0.278331	10.1581	11.607	13.9438	0.993989	1.16485	4.26824	4799.89	0.219504	0.038196	0.0611656	0.681134	0.242617	0.318997	0.261507	0.17688	0.205994	0.102428	0.117787	0.57379	1.54523	2.45499	3.77734	0.47404	2.3153	3.09813	2887	0.872776	1692	1994	3210.5	8242	4.38178	268	425	570	0	0.651177	0.289857	0.0524145	0.00473186	0.00181995	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR11	2012-08-26T14:34:34Z	0.265475	10.0752	11.4631	14.1389	1.06647	1.19186	4.08695	4799.44	0.185999	0.0617354	0.0602469	0.692019	0.222958	0.324912	0.269644	0.182485	0.218017	0.100565	0.115321	0.566098	1.48878	2.83697	4.28838	0.440507	2.46221	3.52626	2980	0.933209	1693.75	1947.5	3397	8110	4.46533	266.25	434	600	0	0.650801	0.282367	0.0564735	0.0080148	0.00234279	0	0
